text,classification,text_tokens
 #Verificamos: Es falso que el número de muertes por Covid-19 fue menor en Río de Janeiro después de la operación de la PF,1,"['verificamos', 'es', 'falso', 'el', 'muertes', 'covid', 'fue', 'en', 'río', 'janeiro', 'después', 'la', 'operación', 'la', 'pf']"
 #Verificamos: Presidente de Madagascar no dijo que la OMS ofreció sobornos para envenenar la “cura de la Covid-19”,1,"['verificamos', 'presidente', 'madagascar', 'dijo', 'la', 'oms', 'ofreció', 'sobornos', 'envenenar', 'la', 'cura', 'la', 'covid']"
 #Verificamos: É falso que Haddad comemorou aniversário com amigos durante a quarentena,1,"['verificamos', 'falso', 'haddad', 'comemorou', 'aniversário', 'amigos', 'quarentena']"
 #Verificamos: É falso que ministro da Saúde proibiu incluir a expressão ‘suspeita de Covid-19’ em atestados de óbito,1,"['verificamos', 'falso', 'ministro', 'saúde', 'proibiu', 'incluir', 'expressão', 'suspeita', 'covid', 'atestados', 'óbito']"
 #Verificamos: É falso tuíte de Trump criticando ‘Javier’ Bolsonaro pelo enfrentamento à pandemia de Covid-19,1,"['verificamos', 'falso', 'tuíte', 'trump', 'criticando', 'javier', 'bolsonaro', 'enfrentamento', 'pandemia', 'covid']"
 #Verificamos: É falso que OMS concluiu que pacientes assintomáticos não transmitem Covid-19,1,"['verificamos', 'falso', 'oms', 'concluiu', 'pacientes', 'assintomáticos', 'transmitem', 'covid']"
 #Verificamos: É falso que OMS desaconselhou a aplicação de medidas de isolamento social,1,"['verificamos', 'falso', 'oms', 'desaconselhou', 'aplicação', 'medidas', 'isolamento', 'social']"
 #Verificamos: É falso que governo de Pernambuco enviou caixas de areia com duas garrafas de álcool gel para hospitais no interior,1,"['verificamos', 'falso', 'governo', 'pernambuco', 'enviou', 'caixas', 'areia', 'garrafas', 'álcool', 'gel', 'hospitais', 'interior']"
 #Verificamos: É antigo vídeo de baile funk que teria acontecido ‘após decisão do STF de suspender operações em comunidades’,1,"['verificamos', 'antigo', 'vídeo', 'baile', 'funk', 'acontecido', 'decisão', 'stf', 'suspender', 'operações', 'comunidades']"
 #Verificamos: É falso que Câmara aprovou lei que exige uso de máscara dentro de casa,1,"['verificamos', 'falso', 'câmara', 'aprovou', 'lei', 'exige', 'uso', 'máscara', 'casa']"
 #Verificamos: Es viejo el video de baile funk que habría sucedido “después de decisión del STF de suspender operativos en comunidades”,1,"['verificamos', 'es', 'viejo', 'el', 'video', 'baile', 'funk', 'habría', 'sucedido', 'después', 'decisión', 'del', 'stf', 'suspender', 'operativos', 'en', 'comunidades']"
 #Verificamos: Es falso que el gobierno de Pernambuco envió cajas de arena con dos botellas de alcohol en gel a hospitales del interior,1,"['verificamos', 'es', 'falso', 'el', 'gobierno', 'pernambuco', 'envió', 'cajas', 'arena', 'con', 'botellas', 'alcohol', 'en', 'gel', 'hospitales', 'del', 'interior']"
 #Verificamos: Es falso que Haddad festejó su cumpleaños con amigos durante la cuarentena,1,"['verificamos', 'es', 'falso', 'haddad', 'festejó', 'su', 'cumpleaños', 'con', 'amigos', 'la', 'cuarentena']"
 #Verificamos: Es falso que el Hospital de Campaña del Anhembi en SP está vacío,1,"['verificamos', 'es', 'falso', 'el', 'hospital', 'campaña', 'del', 'anhembi', 'en', 'sp', 'vacío']"
 #Verificamos: Es falso que el ministro de Salud haya prohibido incluir la expresión “sospecha de Covid-19” en certificados de defunción,1,"['verificamos', 'es', 'falso', 'el', 'ministro', 'salud', 'haya', 'prohibido', 'incluir', 'la', 'expresión', 'sospecha', 'covid', 'en', 'certificados', 'defunción']"
 #Verificamos: Es falso que la OMS desaconsejó la aplicación de medidas de aislamiento social,1,"['verificamos', 'es', 'falso', 'la', 'oms', 'desaconsejó', 'la', 'aplicación', 'medidas', 'aislamiento', 'social']"
 #Verificamos: Es falso que la OMS concluyó que pacientes asintomáticos no transmiten Covid-19,1,"['verificamos', 'es', 'falso', 'la', 'oms', 'concluyó', 'pacientes', 'asintomáticos', 'transmiten', 'covid']"
 #Verificamos: Es falso que la primera dama de ES se haya recuperado de la Covid-19 con un protocolo de la Unimed con hidroxicloroquina,1,"['verificamos', 'es', 'falso', 'la', 'primera', 'dama', 'es', 'haya', 'recuperado', 'la', 'covid', 'con', 'un', 'protocolo', 'la', 'unimed', 'con', 'hidroxicloroquina']"
 #Verificamos: Es falso que Renata Vasconcellos no presentó Jornal Nacional por haber contraído Covid-19,1,"['verificamos', 'es', 'falso', 'renata', 'vasconcellos', 'presentó', 'jornal', 'nacional', 'haber', 'contraído', 'covid']"
" #Verificamos: Es falso que Tasuku Honjo, ganador del Nobel de Medicina, haya dicho que el coronavirus fue creado en laboratorio",1,"['verificamos', 'es', 'falso', 'tasuku', 'honjo', 'ganador', 'del', 'nobel', 'medicina', 'haya', 'dicho', 'el', 'coronavirus', 'fue', 'creado', 'en', 'laboratorio']"
 #Verificamos: Es falso el tuit de Trump que critica a “Javier” Bolsonaro por el combate a la pandemia de Covid-19,1,"['verificamos', 'es', 'falso', 'el', 'tuit', 'trump', 'critica', 'javier', 'bolsonaro', 'el', 'combate', 'la', 'pandemia', 'covid']"
 #Verificamos: É falso que a pandemia de H1N1 começou na China e matou mais que a Covid-19,1,"['verificamos', 'falso', 'pandemia', 'hn', 'começou', 'china', 'matou', 'covid']"
 #Verificamos: Imagem de homem tentando reanimar a avó que faleceu por Covid-19 não foi registrada no Brasil,1,"['verificamos', 'imagem', 'homem', 'tentando', 'reanimar', 'avó', 'faleceu', 'covid', 'registrada', 'brasil']"
 #Verificamos: É falso que Doria assinou convênio para vacina contra a Covid-19 em agosto do ano passado,1,"['verificamos', 'falso', 'doria', 'assinou', 'convênio', 'vacina', 'covid', 'agosto', 'passado']"
 #Verificamos: Es falso que la Cámara aprobó ley que exige el uso de barbijo dentro de casa,1,"['verificamos', 'es', 'falso', 'la', 'cámara', 'aprobó', 'ley', 'exige', 'el', 'uso', 'barbijo', 'casa']"
 #Verificamos: La imagen del hombre tratando de reanimar a su abuela que falleció por Covid-19 no fue tomada en Brasil,1,"['verificamos', 'la', 'imagen', 'del', 'hombre', 'tratando', 'reanimar', 'su', 'abuela', 'falleció', 'covid', 'fue', 'tomada', 'en', 'brasil']"
 #Verificamos: Es falso que la pandemia de H1N1 empezó en China y mató más personas que la Covid-19,1,"['verificamos', 'es', 'falso', 'la', 'pandemia', 'hn', 'empezó', 'en', 'china', 'y', 'mató', 'más', 'personas', 'la', 'covid']"
 #Verificamos: Vídeo de apreensão de dinheiro não foi registrado na casa do secretário de Saúde do Pará,1,"['verificamos', 'vídeo', 'apreensão', 'dinheiro', 'registrado', 'casa', 'secretário', 'saúde', 'pará']"
 #Verificamos: É falso que homens em foto são assaltantes disfarçados oferecendo testes para Covid-19,1,"['verificamos', 'falso', 'homens', 'foto', 'assaltantes', 'disfarçados', 'oferecendo', 'testes', 'covid']"
 #Verificamos: É falso que policial de São Paulo resgatou a mãe viva de um ‘saco para defuntos’,1,"['verificamos', 'falso', 'policial', 'paulo', 'resgatou', 'mãe', 'viva', 'saco', 'defuntos']"
 #Verificamos: É montagem vídeo que mostra governador do Ceará dizendo palavras de baixo calão para explicar decreto,1,"['verificamos', 'montagem', 'vídeo', 'mostra', 'governador', 'ceará', 'dizendo', 'palavras', 'calão', 'explicar', 'decreto']"
 #Verificamos: É falsa informação de que a China comprou multinacionais durante pandemia da Covid-19,1,"['verificamos', 'falsa', 'informação', 'china', 'comprou', 'multinacionais', 'pandemia', 'covid']"
 #Verificamos: Foto de amígdalas avermelhadas que circula nas redes não tem relação com Covid-19,1,"['verificamos', 'foto', 'amígdalas', 'avermelhadas', 'circula', 'redes', 'covid']"
 #Verificamos: É antiga foto de Joice Hasselmann sem máscara em hospital ,1,"['verificamos', 'antiga', 'foto', 'joice', 'hasselmann', 'máscara', 'hospital']"
 #Verificamos: OMS não disse que CoronaVac ‘não foi testada em nenhum lugar do mundo’,1,"['verificamos', 'oms', 'disse', 'coronavac', 'testada', 'nenhum', 'mundo']"
 #Verificamos: É falso que vacina financiada pela Fundação Gates seja a mesma desenvolvida por empresa chinesa,1,"['verificamos', 'falso', 'vacina', 'financiada', 'fundação', 'gates', 'desenvolvida', 'empresa', 'chinesa']"
 #Verificamos: É falso que vacina da Sinovac foi testada apenas em macacos,1,"['verificamos', 'falso', 'vacina', 'sinovac', 'testada', 'macacos']"
 #Verificamos: Doria não propôs que vacina contra Covid-19 seja testada em idosos,1,"['verificamos', 'doria', 'propôs', 'vacina', 'covid', 'testada', 'idosos']"
 #Verificamos: Texto sobre ‘pandemia do medo’ não foi escrito por C. S. Lewis,1,"['verificamos', 'texto', 'pandemia', 'medo', 'escrito', 'c', 's', 'lewis']"
 #Verificamos: Trump não disse que o Brasil é o único país do mundo que o ‘Supremo Tribunal isolou o presidente do combate à pandemia’,1,"['verificamos', 'trump', 'disse', 'brasil', 'único', 'país', 'mundo', 'supremo', 'tribunal', 'isolou', 'presidente', 'combate', 'pandemia']"
 #Verificamos: Es falso que hombres en foto son asaltantes disfrazados ofreciendo testeos para Covid-19,1,"['verificamos', 'es', 'falso', 'hombres', 'en', 'foto', 'son', 'asaltantes', 'disfrazados', 'ofreciendo', 'testeos', 'covid']"
 #Verificamos: Es falso que Doria firmó un convenio para la vacuna de la Covid-19 en agosto del año pasado,1,"['verificamos', 'es', 'falso', 'doria', 'firmó', 'un', 'convenio', 'la', 'vacuna', 'la', 'covid', 'en', 'agosto', 'del', 'año', 'pasado']"
 #Verificamos: El video de la incautación de dinero no fue grabado en la casa del secretario de Salud de Pará,1,"['verificamos', 'el', 'video', 'la', 'incautación', 'dinero', 'fue', 'grabado', 'en', 'la', 'casa', 'del', 'secretario', 'salud', 'pará']"
 #Verificamos: É falso que Doria tenha testado positivo para Covid-19,1,"['verificamos', 'falso', 'doria', 'testado', 'positivo', 'covid']"
 #Verificamos: É falso que hospitais recebem verba de R$ 18 mil por cada morte com suspeita de Covid-19,1,"['verificamos', 'falso', 'hospitais', 'recebem', 'verba', 'r', 'morte', 'suspeita', 'covid']"
" #Verificamos: É falso que Hospital de Messejana, em Fortaleza, fechou ala de Covid-19",1,"['verificamos', 'falso', 'hospital', 'messejana', 'fortaleza', 'fechou', 'ala', 'covid']"
 #Verificamos: Médicos dançando em vídeo não comemoram fim da Covid-19 em hospital de Israel,1,"['verificamos', 'médicos', 'dançando', 'vídeo', 'comemoram', 'covid', 'hospital', 'israel']"
 #Verificamos: El video que muestra al gobernador de Ceará diciendo palabras groseras para explicar decreto es un montaje,1,"['verificamos', 'el', 'video', 'muestra', 'al', 'gobernador', 'ceará', 'diciendo', 'palabras', 'groseras', 'explicar', 'decreto', 'es', 'un', 'montaje']"
 #Verificamos: Es falso que un policía de San Pablo rescató a la madre viva de una “bolsa para cadáveres”,1,"['verificamos', 'es', 'falso', 'un', 'policía', 'san', 'pablo', 'rescató', 'la', 'madre', 'viva', 'una', 'bolsa', 'cadáveres']"
 #Verificamos: Marinha não aplica protocolo que prescreve ‘uso domiciliar da ivermectina’,1,"['verificamos', 'marinha', 'aplica', 'protocolo', 'prescreve', 'uso', 'domiciliar', 'ivermectina']"
 #Verificamos: Foto de amígdalas enrojecidas que circula por las redes no tiene relación con la Covid-19,1,"['verificamos', 'foto', 'amígdalas', 'enrojecidas', 'circula', 'las', 'redes', 'tiene', 'relación', 'con', 'la', 'covid']"
 #Verificamos: Es falsa la información de que China compró multinacionales durante la pandemia de Covid-19,1,"['verificamos', 'es', 'falsa', 'la', 'información', 'china', 'compró', 'multinacionales', 'la', 'pandemia', 'covid']"
 #Verificamos: Doria no propuso que una vacuna contra Covid-19 fuera testeada en personas mayores,1,"['verificamos', 'doria', 'propuso', 'una', 'vacuna', 'covid', 'fuera', 'testeada', 'en', 'personas', 'mayores']"
 #Verificamos: Es vieja la foto de Joice Hasselmann sin barbijo en un hospital,1,"['verificamos', 'es', 'vieja', 'la', 'foto', 'joice', 'hasselmann', 'sin', 'barbijo', 'en', 'un', 'hospital']"
 #Verificamos: La OMS no dijo que la CoronaVac ‘no fue testeada en ningún lugar del mundo,1,"['verificamos', 'la', 'oms', 'dijo', 'la', 'coronavac', 'fue', 'testeada', 'en', 'ningún', 'del', 'mundo']"
 #Verificamos: Texto sobre “pandemia del miedo” no fue escrito por C.S. Lewis,1,"['verificamos', 'texto', 'pandemia', 'del', 'miedo', 'fue', 'escrito', 'c', 's', 'lewis']"
 #Verificamos: Es falso que vacuna financiada por la Fundación Gates sea la misma que desarrolló una empresa china,1,"['verificamos', 'es', 'falso', 'vacuna', 'financiada', 'la', 'fundación', 'gates', 'sea', 'la', 'misma', 'desarrolló', 'una', 'empresa', 'china']"
 #Verificamos: Es falso que vacuna de Sinovac fue probada solo en monos,1,"['verificamos', 'es', 'falso', 'vacuna', 'sinovac', 'fue', 'probada', 'solo', 'en', 'monos']"
 #Verificamos: Es falso que Doria haya dado positivo por Covid-19,1,"['verificamos', 'es', 'falso', 'doria', 'haya', 'dado', 'positivo', 'covid']"
" #Verificamos: Es falso que el Hospital de Messejana, en Fortaleza, cerró el ala de Covid-19",1,"['verificamos', 'es', 'falso', 'el', 'hospital', 'messejana', 'en', 'fortaleza', 'cerró', 'el', 'ala', 'covid']"
 #Verificamos: Es falso que los hospitales reciben fondos de R$ 18 mil por cada muerte con sospecha de Covid-19,1,"['verificamos', 'es', 'falso', 'los', 'hospitales', 'reciben', 'fondos', 'r', 'muerte', 'con', 'sospecha', 'covid']"
 #Verificamos: La Marina no aplica el protocolo que fija un “uso domiciliario de la ivermectina”,1,"['verificamos', 'la', 'marina', 'aplica', 'el', 'protocolo', 'fija', 'un', 'uso', 'domiciliario', 'la', 'ivermectina']"
 #Verificamos: Los médicos bailando en un video no festejan el fin de la Covid-19 en un hospital de Israel,1,"['verificamos', 'los', 'médicos', 'bailando', 'en', 'un', 'video', 'festejan', 'el', 'fin', 'la', 'covid', 'en', 'un', 'hospital', 'israel']"
 #Verificamos: É falso que prefeito de São Paulo usou cloroquina em seu tratamento para Covid-19,1,"['verificamos', 'falso', 'prefeito', 'paulo', 'usou', 'cloroquina', 'tratamento', 'covid']"
 #Verificamos: É falso que Nobel da Paz deixou equipe de combate à Covid-19 após receber orientações para manipular dados,1,"['verificamos', 'falso', 'nobel', 'paz', 'deixou', 'equipe', 'combate', 'covid', 'receber', 'orientações', 'manipular', 'dados']"
 #Verificamos: É falso que STF afastou Bolsonaro do controle de ações estratégicas contra pandemia de Covid-19,1,"['verificamos', 'falso', 'stf', 'afastou', 'bolsonaro', 'controle', 'ações', 'estratégicas', 'pandemia', 'covid']"
 #Verificamos: É falso que Xiaomi e Samsung estejam doando celulares a estudantes em isolamento por causa da Covid-19,1,"['verificamos', 'falso', 'xiaomi', 'samsung', 'doando', 'celulares', 'estudantes', 'isolamento', 'causa', 'covid']"
Ação da PF não reduziu número de mortes no Ceará,1,"['ação', 'pf', 'reduziu', 'mortes', 'ceará']"
Acusação de que China contaminou máscaras com coronavírus foi inventada por autor de áudio,1,"['acusação', 'china', 'contaminou', 'máscaras', 'coronavírus', 'inventada', 'autor', 'áudio']"
Administradora de 125 condomínios divulga informação errada de proteção contra coronavírus,1,"['administradora', 'condomínios', 'divulga', 'informação', 'errada', 'proteção', 'coronavírus']"
‘Águas cristalinas’ na praia de Botafogo não têm relação com isolamento social,1,"['águas', 'cristalinas', 'praia', 'botafogo', 'isolamento', 'social']"
Ainda não existe cura para coronavírus; auto-hemoterapia não tem comprovação e pode ser perigosa,1,"['existe', 'cura', 'coronavírus', 'auto', 'hemoterapia', 'comprovação', 'perigosa']"
Ainda não existe vacina contra coronavírus; é falso que alho e açafrão-da-terra previnam infecção,1,"['existe', 'vacina', 'coronavírus', 'falso', 'alho', 'açafrão', 'terra', 'previnam', 'infecção']"
Ainda não há cura oficial para a covid-19; tratamento com corticoides não tem estudo publicado,1,"['cura', 'oficial', 'covid', 'tratamento', 'corticoides', 'estudo', 'publicado']"
Álcool em gel não pega fogo sozinho se deixado dentro de um carro ao sol,1,"['álcool', 'gel', 'pega', 'fogo', 'sozinho', 'deixado', 'carro', 'sol']"
Álcool em gel não pega fogo sozinho se deixado dentro de um carro ao sol,1,"['álcool', 'gel', 'pega', 'fogo', 'sozinho', 'deixado', 'carro', 'sol']"
Alteração de atestado de óbito em Guarulhos é usada por negacionistas do coronavírus para expor ‘fraude’ inexistente,1,"['alteração', 'atestado', 'óbito', 'guarulhos', 'usada', 'negacionistas', 'coronavírus', 'expor', 'fraude', 'inexistente']"
Alteração de atestado de óbito em Guarulhos é usada por negacionistas do coronavírus para expor ‘fraude’ inexistente,1,"['alteração', 'atestado', 'óbito', 'guarulhos', 'usada', 'negacionistas', 'coronavírus', 'expor', 'fraude', 'inexistente']"
"Áudio de médico é verdadeiro, mas opinião sobre origem do coronavírus não tem respaldo científico",1,"['áudio', 'médico', 'opinião', 'origem', 'coronavírus', 'respaldo', 'científico']"
Áudio no qual um suposto médico de hospital do Rio de Janeiro defende o fim da quarentena tem informações falsas,1,"['áudio', 'suposto', 'médico', 'hospital', 'rio', 'janeiro', 'defende', 'quarentena', 'informações', 'falsas']"
